2,23,76898,395.7,194,61.5,98.4,46.2,21709,3.53,67.6,3.2,97.5,99.1,96.7,8,8.8,6.6,31.5,14.2,88.4,42.3,6.2,46.2,53.8,74.8,33.4,15,9.1,10.1,14.4,24,7,1,24,6,2
2,36,147898,287.8,514,88.7,96.1,43.9,36618,3.8,74.1,2.9,98.4,99.3,97.9,9,9.8,7.6,34.3,19.1,89.4,51.9,9.2,46.8,53.2,72.2,35.3,13.7,3.9,8.6,13.9,28.7,6.4,0,26,11,3
2,45,40660,53.8,756,91,95.7,40.7,11291,3.59,78.6,2.4,98.9,99.5,98.6,10.1,10.9,8.8,32.9,19.2,88.5,50.7,9.5,42.2,57.8,74.7,42,10,5.4,9.5,9.6,27.4,9.5,1,68,12,4
2,37,57743,411.9,140,76.9,95.9,45.8,14626,3.94,70.8,4,98,99.3,97.2,7.5,8.3,6,32.8,17,87,42.9,6.9,48.5,51.5,74.2,29.9,13.9,2.4,8,13.5,26,4.9,1,68,13,3
12,5,16280,297.5,55,50.3,98.8,51.4,4551,3.58,66.2,2.5,96.5,98.7,95.2,6.7,7.5,5.3,32.4,7.5,83.9,37.2,6.4,48.8,52.3,78.8,24,27.8,5.8,9.1,14,23,13.2,1,20,2,1
12,1,288054,44.6,6456,100,89.9,45.7,81903,3.5,63.4,6.8,98.8,99.4,98.9,9.9,10.3,9.2,31.1,16.8,88.5,46.2,9.5,43.3,56.7,71.2,44.2,13.7,16.3,12.3,14.2,39.6,6.9,0,68,6,1
2,37,57743,411.9,140,76.9,95.9,45.8,14626,3.94,70.8,4,98,99.3,97.2,7.5,8.3,6,32.8,17,87,42.9,6.9,48.5,51.5,74.2,29.9,13.9,2.4,8,13.5,26,4.9,1,22,12,3
2,2,56509,34.5,1638,99.3,89.3,41.9,16565,3.4,74.3,3.8,99,99.4,98.8,10.9,11.4,10.1,29.8,28.7,90.9,49.9,7.6,39.3,60.7,74,49.2,13.8,19.9,10.4,14.2,32.5,8.7,0,56,7,1
2,23,76898,395.7,194,61.5,98.4,46.2,21709,3.53,67.6,3.2,97.5,99.1,96.7,8,8.8,6.6,31.5,14.2,88.4,42.3,6.2,46.2,53.8,74.8,33.4,15,9.1,10.1,14.4,24,7,0,50,12,2
12,26,42713,126.6,337,53.9,95.8,47.8,11678,3.65,65.8,3.5,97.4,99,96.5,7.6,8.5,6.1,32.7,13.5,90.2,46,6.2,49.3,50.7,72.9,30,17.8,6.8,9.6,16.4,26.4,7.2,1,50,2,2
12,30,163745,3348,49,47.4,100.4,52.1,44966,3.62,61.1,6.5,95.7,98.6,93.9,7,7.6,5.6,33.1,9.5,85.8,34.4,6.5,45.8,54.2,76.2,32.3,20.5,14.4,8.8,19.5,24.7,7.6,1,36,2,2
2,68,12950,244.8,53,68.5,98.9,48.3,3929,3.29,62.5,3.9,96.4,99.4,95.1,7.8,8.9,6.1,30.5,11.8,87.2,44.6,6.1,52.3,47.7,67.6,28,11.8,4.3,10.8,9.6,24.8,8.4,1,46,2,6
2,3,208411,118.3,1762,93.6,92.2,43.9,57355,3.62,66,4.8,98.6,99.4,98.4,8.9,9.6,7.7,33.7,14.3,89.3,45.4,9.7,43,57,74.3,41.6,14.3,8.9,10.5,14.5,34.2,6.9,1,42,12,1
2,51,20037,7,2879,100,95.9,41.3,5751,3.48,83,2.4,99.1,99.3,99,10.6,11.5,9,32.4,25.8,91.3,50.9,9.4,41.1,58.9,74.3,44.5,9.3,7.8,9.4,9,28.5,11.2,0,20,7,4
2,2,56509,34.5,1638,99.3,89.3,41.9,16565,3.4,74.3,3.8,99,99.4,98.8,10.9,11.4,10.1,29.8,28.7,90.9,49.9,7.6,39.3,60.7,74,49.2,13.8,19.9,10.4,14.2,32.5,8.7,0,52,7,1
2,36,147898,287.8,514,88.7,96.1,43.9,36618,3.8,74.1,2.9,98.4,99.3,97.9,9,9.8,7.6,34.3,19.1,89.4,51.9,9.2,46.8,53.2,72.2,35.3,13.7,3.9,8.6,13.9,28.7,6.4,0,28,7,3
14,56,55104,1312.3,42,48.1,98.1,48.1,16645,3.31,61.9,6,98.1,99.4,97.5,8.7,9.5,7.4,28.4,15.4,82.9,37.5,6.2,52.5,47.5,62.3,33.2,21.4,8.6,12.3,22.2,31.7,4.9,1,26,13,5
2,21,254886,388.4,656,88,97.4,44.3,72031,3.49,68.9,4.3,98.2,99.3,97.7,8.7,9.4,7.4,31.6,13.6,88.5,43.2,8.3,44.2,55.8,73.8,38.6,12.4,10.1,9.6,13.4,28.2,7.6,0,32,2,2
12,58,37122,577.5,64,62.3,100.4,50.8,10141,3.65,61.7,9,97.8,99.1,97.2,8.1,8.8,7,29.4,10.2,84.8,32.9,4.9,53.5,46.5,63.9,29.3,17.7,12.1,10.2,19.6,29.2,5.8,1,20,13,5
2,25,25460,127.2,200,56.2,100.1,44.9,7472,3.41,74.4,2.3,98,99.3,97.4,8.5,9.4,7.3,30.6,12.7,90.5,50.4,6.7,49.3,50.7,70.3,31.6,12.7,8.2,9.4,10.8,22.9,8.5,0,26,12,2
12,76,94415,1765.8,53,71.2,94,56.9,26666,3.52,51.1,8.3,97,99.1,95.7,8.1,8.7,7,35.7,8.6,85.1,39.7,8.7,51.1,48.9,66.6,32.6,12.6,6.7,11.8,15.4,32.7,4.4,0,48,13,7
12,66,28644,216.8,132,74.6,96.6,50,8435,3.39,59.4,4.6,97.6,99.1,96.9,8.3,9.2,6.9,33.5,10.7,88.8,46.1,8,50.5,49.5,70,30.1,15.1,4.3,12,14,26.6,8.1,1,26,12,6
2,1,115084,31.5,3653,98.5,89.2,43,32520,3.53,68,4.3,99,99.4,98.9,9.8,10.5,8.7,32.8,18.2,89.7,48.9,10.5,43.2,56.8,72.1,43.6,12,9.5,11.7,12.1,37.1,7.3,0,40,12,1
2,1,288054,44.6,6456,100,89.9,45.7,81903,3.5,63.4,6.8,98.8,99.4,98.9,9.9,10.3,9.2,31.1,16.8,88.5,46.2,9.5,43.3,56.7,71.2,44.2,13.7,16.3,12.3,14.2,39.6,6.9,0,36,12,1
2,80,37721,772.6,49,50.9,108.1,56,10410,3.59,37.1,10.5,96,99,94.1,6.2,6.7,4.9,32.8,6.1,81.6,27.5,6,48.1,51.9,75.5,26.4,9.8,14.5,10.5,12.1,22.6,2.7,0,34,7,7
2,65,115019,1842.3,62,71.5,99.1,51.3,33228,3.44,51.1,7.9,97.1,99.1,96.1,7.6,8.3,6.4,33,10.8,87.8,40.2,7.3,51.8,48.2,67.1,29.9,15.4,5.6,10.9,14.2,29.9,4.8,1,66,12,6
2,56,55104,1312.3,42,48.1,98.1,48.1,16645,3.31,61.9,6,98.1,99.4,97.5,8.7,9.5,7.4,28.4,15.4,82.9,37.5,6.2,52.5,47.5,62.3,33.2,21.4,8.6,12.3,22.2,31.7,4.9,1,76,12,5
12,2,56509,34.5,1638,99.3,89.3,41.9,16565,3.4,74.3,3.8,99,99.4,98.8,10.9,11.4,10.1,29.8,28.7,90.9,49.9,7.6,39.3,60.7,74,49.2,13.8,19.9,10.4,14.2,32.5,8.7,1,52,13,1
2,21,254886,388.4,656,88,97.4,44.3,72031,3.49,68.9,4.3,98.2,99.3,97.7,8.7,9.4,7.4,31.6,13.6,88.5,43.2,8.3,44.2,55.8,73.8,38.6,12.4,10.1,9.6,13.4,28.2,7.6,0,52,9,2
2,61,19640,638.4,31,50.7,98.3,52.9,6018,3.26,65.9,2.5,96.4,99.2,95,7.3,8.3,6,32.2,15,90.2,45.7,6.2,51.4,48.6,71.5,26.5,16.7,5.7,11.7,13.7,24.8,9.5,1,58,7,5
2,47,36243,53.2,681,87.8,97.3,43.4,10108,3.58,76.4,2.9,98.5,99.4,98.1,8.8,9.6,7.2,33.3,15.8,90.8,46.3,8.6,43.6,56.4,75.6,38,11.7,6.8,9.7,11.4,24.6,8,1,32,12,4
2,37,57743,411.9,140,76.9,95.9,45.8,14626,3.94,70.8,4,98,99.3,97.2,7.5,8.3,6,32.8,17,87,42.9,6.9,48.5,51.5,74.2,29.9,13.9,2.4,8,13.5,26,4.9,1,60,13,3
2,69,29433,1930.2,15,38,104.5,52.1,8904,3.3,43.2,6.3,95.3,98.7,93.4,6.8,7.5,5.4,30.8,7.6,83.8,32.7,6.1,51.5,48.5,68.7,27.4,19.2,4.1,14.1,15.1,26.6,8.6,0,22,14,6
12,78,56786,860.2,66,53.8,102.6,52.7,16206,3.49,48.2,5.9,96.5,99.1,95,6.5,7.2,5.2,32.7,8.9,84.6,31.5,6.3,49.4,50.6,73.9,26.8,10.8,6.9,10.8,10.4,25,6.6,1,20,13,7
12,36,147898,287.8,514,88.7,96.1,43.9,36618,3.8,74.1,2.9,98.4,99.3,97.9,9,9.8,7.6,34.3,19.1,89.4,51.9,9.2,46.8,53.2,72.2,35.3,13.7,3.9,8.6,13.9,28.7,6.4,1,70,2,3
2,36,147898,287.8,514,88.7,96.1,43.9,36618,3.8,74.1,2.9,98.4,99.3,97.9,9,9.8,7.6,34.3,19.1,89.4,51.9,9.2,46.8,53.2,72.2,35.3,13.7,3.9,8.6,13.9,28.7,6.4,0,70,13,3
12,1,288054,44.6,6456,100,89.9,45.7,81903,3.5,63.4,6.8,98.8,99.4,98.9,9.9,10.3,9.2,31.1,16.8,88.5,46.2,9.5,43.3,56.7,71.2,44.2,13.7,16.3,12.3,14.2,39.6,6.9,0,66,7,1
2,66,28644,216.8,132,74.6,96.6,50,8435,3.39,59.4,4.6,97.6,99.1,96.9,8.3,9.2,6.9,33.5,10.7,88.8,46.1,8,50.5,49.5,70,30.1,15.1,4.3,12,14,26.6,8.1,0,32,2,6
12,65,115019,1842.3,62,71.5,99.1,51.3,33228,3.44,51.1,7.9,97.1,99.1,96.1,7.6,8.3,6.4,33,10.8,87.8,40.2,7.3,51.8,48.2,67.1,29.9,15.4,5.6,10.9,14.2,29.9,4.8,0,76,13,6
2,1,288054,44.6,6456,100,89.9,45.7,81903,3.5,63.4,6.8,98.8,99.4,98.9,9.9,10.3,9.2,31.1,16.8,88.5,46.2,9.5,43.3,56.7,71.2,44.2,13.7,16.3,12.3,14.2,39.6,6.9,0,26,13,1
12,65,115019,1842.3,62,71.5,99.1,51.3,33228,3.44,51.1,7.9,97.1,99.1,96.1,7.6,8.3,6.4,33,10.8,87.8,40.2,7.3,51.8,48.2,67.1,29.9,15.4,5.6,10.9,14.2,29.9,4.8,0,18,12,6
12,30,163745,3348,49,47.4,100.4,52.1,44966,3.62,61.1,6.5,95.7,98.6,93.9,7,7.6,5.6,33.1,9.5,85.8,34.4,6.5,45.8,54.2,76.2,32.3,20.5,14.4,8.8,19.5,24.7,7.6,0,70,6,2
2,1,115084,31.5,3653,98.5,89.2,43,32520,3.53,68,4.3,99,99.4,98.9,9.8,10.5,8.7,32.8,18.2,89.7,48.9,10.5,43.2,56.8,72.1,43.6,12,9.5,11.7,12.1,37.1,7.3,0,46,2,1
12,38,99399,44.8,2217,97,93.2,43.7,26979,3.67,69.7,4.7,98.6,99.4,98.3,9.5,10.2,8,34.2,18.5,89.8,47.6,9.8,40.7,59.3,75.4,44.7,12.9,9.7,9.4,14.1,31.5,8.4,0,76,12,3
12,1,288054,44.6,6456,100,89.9,45.7,81903,3.5,63.4,6.8,98.8,99.4,98.9,9.9,10.3,9.2,31.1,16.8,88.5,46.2,9.5,43.3,56.7,71.2,44.2,13.7,16.3,12.3,14.2,39.6,6.9,0,44,12,1
12,74,41831,620.6,67,51.3,98.1,55.2,11849,3.52,46,7.2,96,99,94.3,7.3,8.2,5.4,34.6,7,86.8,37.3,8,50,50,71.6,29,19.2,5.9,12.1,15.7,28.3,6.1,1,64,12,6
2,81,41266,576.5,72,48.7,99.9,53.8,11797,3.47,51.4,5.7,96.5,99.1,94.9,6.3,7,5,32.5,10.3,83.2,32.2,5.6,49.6,50.4,73.7,27.2,14.1,8.5,11.6,12.4,27.6,5.4,1,26,7,7
12,78,56786,860.2,66,53.8,102.6,52.7,16206,3.49,48.2,5.9,96.5,99.1,95,6.5,7.2,5.2,32.7,8.9,84.6,31.5,6.3,49.4,50.6,73.9,26.8,10.8,6.9,10.8,10.4,25,6.6,1,54,12,7
2,54,62987,1436.5,44,82,95.9,49.9,16577,3.75,64.5,8.8,97.7,99,97,8.8,9.4,7.5,35,11,87.4,45.3,8.5,47.9,52.1,67.5,37.7,16.8,10.2,7.9,18.9,33.1,7.5,1,18,7,5
2,11,60486,222.2,272,96.4,93,38.9,17155,3.52,73.1,2.5,99.1,99.5,98.8,9.9,10.8,8.4,35.1,18.8,92,54,11.1,41.6,58.4,73.9,44.4,11,4.5,10.2,11,31.3,8.1,1,32,11,1
12,1,115084,31.5,3653,98.5,89.2,43,32520,3.53,68,4.3,99,99.4,98.9,9.8,10.5,8.7,32.8,18.2,89.7,48.9,10.5,43.2,56.8,72.1,43.6,12,9.5,11.7,12.1,37.1,7.3,1,26,2,1
2,42,45473,201.3,226,87.5,95.7,45.5,11232,4.04,76.7,4,97.7,99.1,97,8.1,8.8,6.7,33.9,18.9,88.3,46.8,7.8,46.1,53.9,75.8,33.5,17.2,1.4,8.3,15.7,26,7.2,0,56,7,3
2,55,50825,1333.7,38,44.1,96.7,50.6,15038,3.38,56.3,5.2,97.3,99.5,96.3,8.1,9,6.7,31.1,13.6,88.1,45.1,6.7,56.3,43.7,60.2,28.1,17.5,3.3,13.8,14.2,30.7,5.9,0,66,7,5
2,14,56919,28.6,1989,99.4,88.6,41.1,16874,3.36,78.7,2.6,99.2,99.5,99.1,11.1,11.7,10.1,33.4,23.4,92.3,57.8,10.8,41.3,58.7,73.3,46,10.7,8.6,10.7,10.7,33.9,8.3,0,34,7,1
14,56,55104,1312.3,42,48.1,98.1,48.1,16645,3.31,61.9,6,98.1,99.4,97.5,8.7,9.5,7.4,28.4,15.4,82.9,37.5,6.2,52.5,47.5,62.3,33.2,21.4,8.6,12.3,22.2,31.7,4.9,1,52,7,5
2,23,76898,395.7,194,61.5,98.4,46.2,21709,3.53,67.6,3.2,97.5,99.1,96.7,8,8.8,6.6,31.5,14.2,88.4,42.3,6.2,46.2,53.8,74.8,33.4,15,9.1,10.1,14.4,24,7,0,24,12,2
12,76,94415,1765.8,53,71.2,94,56.9,26666,3.52,51.1,8.3,97,99.1,95.7,8.1,8.7,7,35.7,8.6,85.1,39.7,8.7,51.1,48.9,66.6,32.6,12.6,6.7,11.8,15.4,32.7,4.4,1,56,12,7
12,3,208411,118.3,1762,93.6,92.2,43.9,57355,3.62,66,4.8,98.6,99.4,98.4,8.9,9.6,7.7,33.7,14.3,89.3,45.4,9.7,43,57,74.3,41.6,14.3,8.9,10.5,14.5,34.2,6.9,0,40,7,1
2,23,76898,395.7,194,61.5,98.4,46.2,21709,3.53,67.6,3.2,97.5,99.1,96.7,8,8.8,6.6,31.5,14.2,88.4,42.3,6.2,46.2,53.8,74.8,33.4,15,9.1,10.1,14.4,24,7,1,50,12,2
2,1,115084,31.5,3653,98.5,89.2,43,32520,3.53,68,4.3,99,99.4,98.9,9.8,10.5,8.7,32.8,18.2,89.7,48.9,10.5,43.2,56.8,72.1,43.6,12,9.5,11.7,12.1,37.1,7.3,1,30,2,1
2,1,288054,44.6,6456,100,89.9,45.7,81903,3.5,63.4,6.8,98.8,99.4,98.9,9.9,10.3,9.2,31.1,16.8,88.5,46.2,9.5,43.3,56.7,71.2,44.2,13.7,16.3,12.3,14.2,39.6,6.9,1,62,12,1
2,38,99399,44.8,2217,97,93.2,43.7,26979,3.67,69.7,4.7,98.6,99.4,98.3,9.5,10.2,8,34.2,18.5,89.8,47.6,9.8,40.7,59.3,75.4,44.7,12.9,9.7,9.4,14.1,31.5,8.4,0,76,12,3
15,27,34716,39.1,912,80.9,97.1,44.6,9657,3.58,65.9,2.2,98.2,99.3,97.7,8.6,9.5,7.2,33.4,19.8,91.4,55.7,7.7,48.3,51.7,70.7,33.7,16.2,4,9.7,13.3,27.7,9.5,1,62,13,2
2,11,60486,222.2,272,96.4,93,38.9,17155,3.52,73.1,2.5,99.1,99.5,98.8,9.9,10.8,8.4,35.1,18.8,92,54,11.1,41.6,58.4,73.9,44.4,11,4.5,10.2,11,31.3,8.1,0,22,7,1
2,30,163745,3348,49,47.4,100.4,52.1,44966,3.62,61.1,6.5,95.7,98.6,93.9,7,7.6,5.6,33.1,9.5,85.8,34.4,6.5,45.8,54.2,76.2,32.3,20.5,14.4,8.8,19.5,24.7,7.6,0,28,12,2
2,4,33004,553.7,60,23.4,100.8,45.6,9787,3.36,64.5,2.2,96.7,99.5,95.3,7.9,9.2,6,33.9,11.2,90.2,52.4,8.4,49.3,50.7,69.7,32,12.5,2.2,12.1,10.4,28.2,6.9,1,28,13,1
2,3,208411,118.3,1762,93.6,92.2,43.9,57355,3.62,66,4.8,98.6,99.4,98.4,8.9,9.6,7.7,33.7,14.3,89.3,45.4,9.7,43,57,74.3,41.6,14.3,8.9,10.5,14.5,34.2,6.9,0,28,12,1
12,3,208411,118.3,1762,93.6,92.2,43.9,57355,3.62,66,4.8,98.6,99.4,98.4,8.9,9.6,7.7,33.7,14.3,89.3,45.4,9.7,43,57,74.3,41.6,14.3,8.9,10.5,14.5,34.2,6.9,1,30,12,1
12,30,163745,3348,49,47.4,100.4,52.1,44966,3.62,61.1,6.5,95.7,98.6,93.9,7,7.6,5.6,33.1,9.5,85.8,34.4,6.5,45.8,54.2,76.2,32.3,20.5,14.4,8.8,19.5,24.7,7.6,0,36,6,2
12,77,125962,2403.5,52,59.2,100.9,51.6,36238,3.46,51.8,6.3,96.5,99.1,95,6.9,7.6,5.4,32.9,8.1,84.4,32.9,6.9,48.8,51.2,73.5,28.9,16.2,7.5,11.4,16.1,26.5,6.3,1,76,12,7
2,73,16115,478.8,34,53.2,104.5,48.3,4833,3.32,51.4,6.3,94.6,99.2,92.2,6.5,7.3,5,29.5,6.6,84.3,31.9,5.2,49.6,50.4,73.1,27,15.1,7.6,9.5,14.9,25.1,5.9,1,72,6,6
2,38,99399,44.8,2217,97,93.2,43.7,26979,3.67,69.7,4.7,98.6,99.4,98.3,9.5,10.2,8,34.2,18.5,89.8,47.6,9.8,40.7,59.3,75.4,44.7,12.9,9.7,9.4,14.1,31.5,8.4,1,50,2,3
2,36,147898,287.8,514,88.7,96.1,43.9,36618,3.8,74.1,2.9,98.4,99.3,97.9,9,9.8,7.6,34.3,19.1,89.4,51.9,9.2,46.8,53.2,72.2,35.3,13.7,3.9,8.6,13.9,28.7,6.4,0,76,13,3
2,45,40660,53.8,756,91,95.7,40.7,11291,3.59,78.6,2.4,98.9,99.5,98.6,10.1,10.9,8.8,32.9,19.2,88.5,50.7,9.5,42.2,57.8,74.7,42,10,5.4,9.5,9.6,27.4,9.5,1,64,2,4
12,36,147898,287.8,514,88.7,96.1,43.9,36618,3.8,74.1,2.9,98.4,99.3,97.9,9,9.8,7.6,34.3,19.1,89.4,51.9,9.2,46.8,53.2,72.2,35.3,13.7,3.9,8.6,13.9,28.7,6.4,1,26,6,3
2,5,16280,297.5,55,50.3,98.8,51.4,4551,3.58,66.2,2.5,96.5,98.7,95.2,6.7,7.5,5.3,32.4,7.5,83.9,37.2,6.4,48.8,52.3,78.8,24,27.8,5.8,9.1,14,23,13.2,1,70,2,1
2,55,50825,1333.7,38,44.1,96.7,50.6,15038,3.38,56.3,5.2,97.3,99.5,96.3,8.1,9,6.7,31.1,13.6,88.1,45.1,6.7,56.3,43.7,60.2,28.1,17.5,3.3,13.8,14.2,30.7,5.9,1,34,12,5
2,1,288054,44.6,6456,100,89.9,45.7,81903,3.5,63.4,6.8,98.8,99.4,98.9,9.9,10.3,9.2,31.1,16.8,88.5,46.2,9.5,43.3,56.7,71.2,44.2,13.7,16.3,12.3,14.2,39.6,6.9,1,42,2,1
12,38,99399,44.8,2217,97,93.2,43.7,26979,3.67,69.7,4.7,98.6,99.4,98.3,9.5,10.2,8,34.2,18.5,89.8,47.6,9.8,40.7,59.3,75.4,44.7,12.9,9.7,9.4,14.1,31.5,8.4,1,74,7,3
2,37,57743,411.9,140,76.9,95.9,45.8,14626,3.94,70.8,4,98,99.3,97.2,7.5,8.3,6,32.8,17,87,42.9,6.9,48.5,51.5,74.2,29.9,13.9,2.4,8,13.5,26,4.9,0,58,2,3
12,53,57147,2140.5,27,18.1,103.4,55.6,15768,3.6,44.7,9.1,94.4,98.2,91.9,5.9,6.4,4.6,33.7,6.4,84.3,31.3,5.2,49.5,50.5,73.8,26.5,18.1,17.8,10.5,19.3,24,5.9,0,48,7,4
2,1,288054,44.6,6456,100,89.9,45.7,81903,3.5,63.4,6.8,98.8,99.4,98.9,9.9,10.3,9.2,31.1,16.8,88.5,46.2,9.5,43.3,56.7,71.2,44.2,13.7,16.3,12.3,14.2,39.6,6.9,0,48,2,1
2,3,208411,118.3,1762,93.6,92.2,43.9,57355,3.62,66,4.8,98.6,99.4,98.4,8.9,9.6,7.7,33.7,14.3,89.3,45.4,9.7,43,57,74.3,41.6,14.3,8.9,10.5,14.5,34.2,6.9,1,20,14,1
12,1,288054,44.6,6456,100,89.9,45.7,81903,3.5,63.4,6.8,98.8,99.4,98.9,9.9,10.3,9.2,31.1,16.8,88.5,46.2,9.5,43.3,56.7,71.2,44.2,13.7,16.3,12.3,14.2,39.6,6.9,0,70,7,1
12,13,64842,8.1,7956,100,87.5,43.4,19160,3.38,70.6,3.6,99,99.5,98.7,10.3,11.1,9.3,31.3,18.9,91,52.7,10.2,44,56,70.4,43.8,10.7,10.7,11.5,11.6,40.1,7.6,1,28,12,1
2,19,134534,1905.5,71,48.5,94.6,51.4,38508,3.48,63.1,3.4,97.2,99.3,96.1,7.3,8.1,5.8,34.7,8.7,86.8,45.1,7,52,48,70.8,27.2,14,2.5,10.9,12.9,29.3,7.8,0,32,6,1
2,32,18085,120.3,150,37,96.5,47.9,5054,3.57,63.5,3.2,97,98.7,96.2,7.3,8.2,5.9,31.6,12.6,87.2,43.3,6,49.2,50.8,72.9,30.2,20.2,7.7,9.1,16.5,26.6,7.9,1,40,2,2
12,30,163745,3348,49,47.4,100.4,52.1,44966,3.62,61.1,6.5,95.7,98.6,93.9,7,7.6,5.6,33.1,9.5,85.8,34.4,6.5,45.8,54.2,76.2,32.3,20.5,14.4,8.8,19.5,24.7,7.6,0,46,13,2
2,9,49123,61.4,800,93.2,91.7,41.2,14235,3.43,76.9,3.8,98.7,99.3,98.4,10.6,11.2,9.2,30.4,27.6,90.3,46.5,7.3,38.2,61.8,75.9,49.1,13.8,18.9,9.9,13.5,29.8,10.2,0,50,13,1
2,21,254886,388.4,656,88,97.4,44.3,72031,3.49,68.9,4.3,98.2,99.3,97.7,8.7,9.4,7.4,31.6,13.6,88.5,43.2,8.3,44.2,55.8,73.8,38.6,12.4,10.1,9.6,13.4,28.2,7.6,1,72,7,2
2,40,69616,1642.7,42,57.4,97.8,49.1,20453,3.4,64.9,3.4,96.1,98.8,94.8,7.4,8.3,6,33,18.8,88.4,49.1,8.2,52.5,47.5,67.7,28.1,14.9,2.2,11.7,12.6,26.5,8.3,0,68,12,3
12,42,45473,201.3,226,87.5,95.7,45.5,11232,4.04,76.7,4,97.7,99.1,97,8.1,8.8,6.7,33.9,18.9,88.3,46.8,7.8,46.1,53.9,75.8,33.5,17.2,1.4,8.3,15.7,26,7.2,1,40,3,3
12,3,208411,118.3,1762,93.6,92.2,43.9,57355,3.62,66,4.8,98.6,99.4,98.4,8.9,9.6,7.7,33.7,14.3,89.3,45.4,9.7,43,57,74.3,41.6,14.3,8.9,10.5,14.5,34.2,6.9,0,74,11,1
12,76,94415,1765.8,53,71.2,94,56.9,26666,3.52,51.1,8.3,97,99.1,95.7,8.1,8.7,7,35.7,8.6,85.1,39.7,8.7,51.1,48.9,66.6,32.6,12.6,6.7,11.8,15.4,32.7,4.4,1,30,11,7
2,62,11121,565.6,20,20.7,104,51.2,3307,3.35,50.7,3.7,96.2,99.3,94.7,6.7,7.7,5.2,31.2,10.7,87.3,45.1,5.4,57.8,42.2,63.1,20.8,18.1,3.2,13.9,14.9,23.8,11.2,1,36,7,5
12,76,94415,1765.8,53,71.2,94,56.9,26666,3.52,51.1,8.3,97,99.1,95.7,8.1,8.7,7,35.7,8.6,85.1,39.7,8.7,51.1,48.9,66.6,32.6,12.6,6.7,11.8,15.4,32.7,4.4,1,78,12,7
12,55,50825,1333.7,38,44.1,96.7,50.6,15038,3.38,56.3,5.2,97.3,99.5,96.3,8.1,9,6.7,31.1,13.6,88.1,45.1,6.7,56.3,43.7,60.2,28.1,17.5,3.3,13.8,14.2,30.7,5.9,0,28,11,5
2,10,77603,21.2,3666,99,92.8,48,19832,3.91,57.6,8.4,98.6,99.4,98.1,8,8.7,6.6,32.8,11.1,86.3,36.9,7.6,44,56,74.9,39.3,16.5,12.9,11.2,16.5,36.3,5.8,1,18,3,1
12,81,41266,576.5,72,48.7,99.9,53.8,11797,3.47,51.4,5.7,96.5,99.1,94.9,6.3,7,5,32.5,10.3,83.2,32.2,5.6,49.6,50.4,73.7,27.2,14.1,8.5,11.6,12.4,27.6,5.4,1,62,2,7
2,77,125962,2403.5,52,59.2,100.9,51.6,36238,3.46,51.8,6.3,96.5,99.1,95,6.9,7.6,5.4,32.9,8.1,84.4,32.9,6.9,48.8,51.2,73.5,28.9,16.2,7.5,11.4,16.1,26.5,6.3,1,18,7,7
12,81,41266,576.5,72,48.7,99.9,53.8,11797,3.47,51.4,5.7,96.5,99.1,94.9,6.3,7,5,32.5,10.3,83.2,32.2,5.6,49.6,50.4,73.7,27.2,14.1,8.5,11.6,12.4,27.6,5.4,1,52,12,7
2,22,80566,1018.6,79,52.9,96.4,47.5,23301,3.44,66.7,3.4,97.5,99.1,96.7,8.2,9,6.9,34.6,15.2,89,51.1,8.6,49,51,71.1,32.1,18.3,6.9,10.4,15.4,28.4,8.3,1,28,13,2
12,18,65206,15.9,4088,100,88.4,40.1,19146,3.4,74.4,4.3,99,99.4,98.8,10.9,11.3,10.4,32.3,23.3,90.3,53.2,9.6,41.1,58.9,72.6,47.1,12.1,15.2,9.5,13.3,35.2,8.5,0,48,13,1
2,36,147898,287.8,514,88.7,96.1,43.9,36618,3.8,74.1,2.9,98.4,99.3,97.9,9,9.8,7.6,34.3,19.1,89.4,51.9,9.2,46.8,53.2,72.2,35.3,13.7,3.9,8.6,13.9,28.7,6.4,0,36,2,3
2,21,254886,388.4,656,88,97.4,44.3,72031,3.49,68.9,4.3,98.2,99.3,97.7,8.7,9.4,7.4,31.6,13.6,88.5,43.2,8.3,44.2,55.8,73.8,38.6,12.4,10.1,9.6,13.4,28.2,7.6,1,80,13,2
2,52,27671,7.5,3675,100,93.1,38.6,8006,3.44,82.3,2.6,99.1,99.5,98.9,11.2,12,9.7,33.6,25.8,90.9,57.7,10.6,41.5,58.5,72,46.2,8,7.6,11,8.8,32.5,11.3,0,34,7,4
2,1,288054,44.6,6456,100,89.9,45.7,81903,3.5,63.4,6.8,98.8,99.4,98.9,9.9,10.3,9.2,31.1,16.8,88.5,46.2,9.5,43.3,56.7,71.2,44.2,13.7,16.3,12.3,14.2,39.6,6.9,1,76,2,1
2,23,76898,395.7,194,61.5,98.4,46.2,21709,3.53,67.6,3.2,97.5,99.1,96.7,8,8.8,6.6,31.5,14.2,88.4,42.3,6.2,46.2,53.8,74.8,33.4,15,9.1,10.1,14.4,24,7,0,32,13,2
2,67,45244,2384.2,19,37.7,101.7,60.7,12205,3.7,42.7,9.2,95.3,98.9,92.8,6,6.7,4.4,36.2,5.7,82.5,36.5,7.2,54.8,45.2,70.8,19.3,13.5,2.2,10.5,10.3,25.3,6.7,1,46,12,6
